reel_url,account,views,likes,comments,hook_score,story_score,cta_score,visual_score,audio_score,cta_type,framework_name,visual_style,proof_before_10s,hook_score_confidence,story_score_confidence,cta_score_confidence,visual_score_confidence,audio_score_confidence,ok,error,caption
https://www.instagram.com/rem.archivess/reel/DZP-zTpxjEK/,rem.archivess,43K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DZz_lJURf-8/,rem.archivess,35.6K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.28,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DZkn4WwObFe/,rem.archivess,30.6K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.26,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DaxyguNBhS3/,rem.archivess,25.6K,,,0.0,0.0,0.0,0.11,0.0,none,other,other,0.27,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DcL7fmSBJfY/,rem.archivess,29.8K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.27,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/rem.archivess/reel/Dbn3OqThPYF/,rem.archivess,23.2K,,,0.0,0.0,0.0,0.11,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DdWlcRPB8wz/,rem.archivess,17K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.25,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/rem.archivess/reel/DdHIIThhhHC/,rem.archivess,23K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.28,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/Dcfek5BPPbo/,lulu.ghattas,201K,6.5K,427,3.41,0.46,4.71,2.67,3.27,comment_magnet,other,other,0.25,0.54,0.69,0.8,0.02,0.58,True,,Comment “Kinso” to lock in one of 600 spots!! 🦭🦭🤭🤭🤭
https://www.instagram.com/lulu.ghattas/reel/Dcs2HKtz6vy/,lulu.ghattas,70.1K,,,0.0,0.01,0.0,0.71,0.0,none,other,other,0.31,1.0,0.99,1.0,0.53,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DdA8r-KPukJ/,lulu.ghattas,136K,,,0.0,0.01,0.0,0.62,0.01,none,other,other,0.32,1.0,0.99,1.0,0.58,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DcaeqOJvtjM/,lulu.ghattas,50.2K,,,0.0,0.01,0.0,0.69,0.0,none,other,other,0.32,1.0,0.99,1.0,0.54,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DciFGyZvi_E/,lulu.ghattas,46.9K,,,0.0,0.01,0.0,0.14,0.0,none,other,other,0.29,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/Dc7K514TARR/,lulu.ghattas,21.5K,,,0.0,0.01,0.0,0.2,0.0,none,other,other,0.3,1.0,1.0,1.0,0.86,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DdVf4etv9y3/,lulu.ghattas,30.9K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.29,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DcQJ-e1PN6W/,lulu.ghattas,19.9K,,,0.0,0.0,0.0,0.15,0.0,none,other,other,0.28,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/Dc-2N2EPQFT/,lulu.ghattas,18.7K,,,0.0,0.01,0.0,0.15,0.0,none,other,other,0.27,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/Dcfr6qJP_1_/,lulu.ghattas,14.9K,,,0.0,0.01,0.0,0.11,0.0,none,other,other,0.3,1.0,0.99,1.0,0.93,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/DdTKvJtveMx/,lulu.ghattas,14K,,,0.0,0.01,0.0,0.2,0.0,none,other,other,0.28,1.0,1.0,1.0,0.87,1.0,True,,
https://www.instagram.com/lulu.ghattas/reel/Dcx88Wqv6od/,lulu.ghattas,10.4K,,,0.0,0.0,0.0,0.07,0.0,none,other,other,0.24,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DXCwH6djIuc/,wabimaxxing,1.6M,,,0.0,0.01,0.0,0.62,0.01,none,other,other,0.36,1.0,0.99,1.0,0.58,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/Dbn7L5JMe6x/,wabimaxxing,8.3M,499.1K,13.8K,2.03,0.62,0.5,1.55,0.85,none,other,other,0.39,0.64,0.59,0.67,0.35,0.43,True,,For your next road trip <3
https://www.instagram.com/wabimaxxing/reel/DcgkYtvszCu/,wabimaxxing,2M,,,0.0,0.01,0.0,0.68,0.0,none,other,other,0.36,1.0,0.99,1.0,0.55,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DWH7icDDH48/,wabimaxxing,1M,,,0.0,0.01,0.0,0.86,0.0,none,other,other,0.35,1.0,0.99,1.0,0.42,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DXW0WCcDMOt/,wabimaxxing,619K,,,0.0,0.01,0.0,0.2,0.0,none,other,other,0.34,1.0,1.0,1.0,0.87,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/Dcl1-gnsCa9/,wabimaxxing,137K,,,0.0,0.01,0.0,0.15,0.0,none,other,other,0.31,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DcTvCQSCVLa/,wabimaxxing,26.7K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.29,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DbllN2QslES/,wabimaxxing,17.4K,,,0.0,0.01,0.0,0.15,0.0,none,other,other,0.28,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DcOhzl6MqsD/,wabimaxxing,53.5K,,,0.0,0.0,0.0,0.15,0.0,none,other,other,0.29,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DcByTJ5iAc9/,wabimaxxing,12K,,,0.0,0.01,0.0,0.14,0.0,none,other,other,0.29,1.0,1.0,1.0,0.91,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DdCJQgXMcFH/,wabimaxxing,10.3K,,,0.0,0.0,0.0,0.12,0.0,none,other,other,0.28,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/wabimaxxing/reel/DcQ5dO3t_n6/,wabimaxxing,"6,310",,,0.0,0.0,0.0,0.1,0.0,none,other,other,0.25,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/pikacodes/reel/C6M91GQgFsx/,pikacodes,1.9M,,,0.0,0.01,0.0,1.07,0.01,none,other,other,0.36,1.0,0.99,1.0,0.29,1.0,True,,
https://www.instagram.com/pikacodes/reel/DKvHqhfglzb/,pikacodes,8.4M,612.6K,2K,0.0,0.01,0.0,0.48,0.74,none,other,other,0.33,1.0,0.99,1.0,0.68,0.5,True,,
https://www.instagram.com/pikacodes/reel/DKI0mMogvug/,pikacodes,960K,,,0.0,0.01,0.0,1.15,0.01,none,other,other,0.36,1.0,0.99,1.0,0.23,1.0,True,,
https://www.instagram.com/pikacodes/reel/Dc16isLPCqn/,pikacodes,65.9K,,,0.0,0.01,0.0,0.83,0.01,none,other,other,0.36,1.0,0.99,1.0,0.45,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdZ3hcwvKoE/,pikacodes,53.3K,,,0.0,0.01,0.0,0.14,0.0,none,other,other,0.33,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdFEUIJv0xz/,pikacodes,19.4K,,,0.0,0.0,0.0,0.15,0.0,none,other,other,0.33,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/pikacodes/reel/Dc9yZxxNT_X/,pikacodes,35.9K,,,0.0,0.0,0.0,0.15,0.0,none,other,other,0.31,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdXRAGDvQ7X/,pikacodes,23.7K,,,0.0,0.0,0.0,0.12,0.0,none,other,other,0.31,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdUulfCP9Qj/,pikacodes,23.5K,,,0.0,0.01,0.0,0.17,0.0,none,other,other,0.31,1.0,1.0,1.0,0.89,1.0,True,,
https://www.instagram.com/pikacodes/reel/Dcy9jFgPQFz/,pikacodes,17.6K,,,0.0,0.01,0.0,0.14,0.0,none,other,other,0.32,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdAHtneva9L/,pikacodes,17.5K,,,0.0,0.01,0.0,0.2,0.0,none,other,other,0.31,1.0,1.0,1.0,0.86,1.0,True,,
https://www.instagram.com/pikacodes/reel/DdRZzeKPr3R/,pikacodes,16.2K,,,0.0,0.0,0.0,0.11,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DcOJFsSpXAI/,zenushkascut,139K,4.7K,155,0.0,0.02,0.0,0.51,0.89,none,other,other,0.33,1.0,0.99,1.0,0.66,0.4,True,,
https://www.instagram.com/zenushkascut/reel/DcGHBKKJPXV/,zenushkascut,91.1K,,,0.0,0.01,0.0,0.73,0.0,none,other,other,0.33,1.0,0.99,1.0,0.51,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DaKeOEXJPUk/,zenushkascut,76.5K,,,0.0,0.01,0.0,0.52,0.0,none,other,other,0.32,1.0,0.99,1.0,0.65,1.0,True,,
https://www.instagram.com/zenushkascut/reel/Da2Zr1apyDx/,zenushkascut,60.2K,,,0.0,0.01,0.0,0.11,0.0,none,other,other,0.29,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DdTm3L4p_aX/,zenushkascut,79.5K,,,0.0,0.01,0.0,0.66,0.0,none,other,other,0.33,1.0,0.99,1.0,0.56,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DcA-AhHpdKt/,zenushkascut,46K,,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.31,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DaSMJtUpJXT/,zenushkascut,33.8K,,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.27,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/zenushkascut/reel/Dcn3fWSJbjw/,zenushkascut,26.4K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.3,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DbID7ospiny/,zenushkascut,22K,,,0.0,0.01,0.0,0.15,0.0,none,other,other,0.29,1.0,1.0,1.0,0.9,1.0,True,,
https://www.instagram.com/zenushkascut/reel/Dbz7dvmJlwH/,zenushkascut,16.8K,,,0.0,0.01,0.0,0.16,0.0,none,other,other,0.28,1.0,1.0,1.0,0.89,1.0,True,,
https://www.instagram.com/zenushkascut/reel/DdYyvMKJSGi/,zenushkascut,13.6K,,,0.0,0.01,0.0,0.06,0.0,none,other,other,0.29,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DJM2HaOifEk/,sooweigoh,1.1M,52K,259,4.08,1.68,0.23,2.89,1.17,none,story,talking_head,0.5,0.8,0.44,0.85,0.15,0.48,True,,moms reaction to $150k month 😊 #entrepreneur #entrepreneurship #businessowner
https://www.instagram.com/zenushkascut/reel/DdQ_DthJ76w/,zenushkascut,"9,317",,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.26,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdCY61FxhbZ/,sooweigoh,109K,,,0.0,0.01,0.0,0.67,0.01,none,other,other,0.34,1.0,0.99,1.0,0.56,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdW56JLsduT/,sooweigoh,32.2K,,,0.0,0.01,0.0,0.53,0.01,none,other,other,0.34,1.0,0.99,1.0,0.65,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdJTk3DsilX/,sooweigoh,31K,,,0.0,0.02,0.0,0.54,0.01,none,other,other,0.34,1.0,0.99,1.0,0.64,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdJ4BQsMevJ/,sooweigoh,29.8K,,,0.0,0.01,0.0,0.11,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdBhuPfsKV9/,sooweigoh,23K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/sooweigoh/reel/Dc_l49AsFWz/,sooweigoh,22.7K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.28,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdRLU9AshEq/,sooweigoh,22.9K,,,0.0,0.0,0.0,0.13,0.0,none,other,other,0.28,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdAA_o4M9V4/,sooweigoh,20.5K,,,0.0,0.01,0.0,0.13,0.0,none,other,other,0.3,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdGtGEaMHsn/,sooweigoh,15.5K,,,0.0,0.01,0.0,0.11,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdR5giLxQYR/,sooweigoh,13.8K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.28,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdEMSZ0sskg/,sooweigoh,13.5K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.26,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdZtvgaxIss/,sooweigoh,13.3K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.24,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdUb3_7RdCu/,sooweigoh,11.8K,,,0.0,0.0,0.0,0.07,0.0,none,other,other,0.25,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/sooweigoh/reel/DdPCRMLMo2w/,sooweigoh,11.2K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.25,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DTtqi4Sj_Jc/,npcfaizan,3.2M,,,0.01,0.02,0.0,0.66,0.01,none,other,other,0.34,1.0,0.99,1.0,0.56,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DchgTrrK-Pi/,npcfaizan,63K,,,0.0,0.01,0.0,0.67,0.01,none,other,other,0.34,1.0,0.99,1.0,0.55,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdC276sxp4o/,npcfaizan,57.9K,,,0.0,0.01,0.0,0.68,0.0,none,other,other,0.34,1.0,0.99,1.0,0.55,1.0,True,,
https://www.instagram.com/npcfaizan/reel/Dc1-JqaxG1s/,npcfaizan,43.2K,,,0.0,0.0,0.0,0.08,0.0,none,other,other,0.29,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdT3r0Ru6T9/,npcfaizan,50.7K,,,0.0,0.01,0.0,0.63,0.0,none,other,other,0.33,1.0,0.99,1.0,0.58,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DcwxRUZxT_y/,npcfaizan,43.6K,,,0.0,0.0,0.0,0.06,0.0,none,other,other,0.28,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdXvQ-hKj5U/,npcfaizan,36.5K,,,0.0,0.01,0.0,0.14,0.0,none,other,other,0.29,1.0,1.0,1.0,0.91,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DckNbpOKHxc/,npcfaizan,31.3K,,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.26,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DczYGOIxJ4n/,npcfaizan,30.5K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.3,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdANrOfxMEv/,npcfaizan,21.4K,,,0.0,0.01,0.0,0.16,0.0,none,other,other,0.28,1.0,1.0,1.0,0.89,1.0,True,,
https://www.instagram.com/npcfaizan/reel/Dcua6JZKQfh/,npcfaizan,17.7K,,,0.0,0.0,0.0,0.12,0.0,none,other,other,0.28,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdaiW2Oq4Iv/,npcfaizan,15.8K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.26,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DczmjvLR4SU/,npcfaizan,14.2K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.25,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdcWdVzStif/,npcfaizan,13.3K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.25,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/npcfaizan/reel/DdFUY1CRdgM/,npcfaizan,10.6K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.25,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DMa8oZ_CFg0/,chelsea.miller,33.2M,,,0.0,0.01,0.0,0.8,0.01,none,other,other,0.34,1.0,0.99,1.0,0.47,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DdCL8GKIM7J/,chelsea.miller,51K,,,0.0,0.01,0.0,0.58,0.0,none,other,other,0.32,1.0,0.99,1.0,0.61,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DQsPtM6DDK6/,chelsea.miller,3M,,,0.0,0.01,0.0,0.8,0.0,none,other,other,0.32,1.0,0.99,1.0,0.47,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DU393ZSAEXw/,chelsea.miller,144K,,,0.0,0.01,0.0,0.61,0.0,none,other,other,0.32,1.0,0.99,1.0,0.59,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/Db38ibig2qF/,chelsea.miller,"8,961",,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.26,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DcAqdNZAgYy/,chelsea.miller,"9,116",,,0.0,0.0,0.0,0.14,0.0,none,other,other,0.28,1.0,1.0,1.0,0.91,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/Dcdw2zuI556/,chelsea.miller,"7,314",,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.27,1.0,0.99,1.0,0.94,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/Dc3giIkwCxO/,chelsea.miller,"5,150",,,0.0,0.01,0.0,0.17,0.0,none,other,other,0.29,1.0,1.0,1.0,0.89,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/Db5d0ndATAj/,chelsea.miller,"4,892",,,0.0,0.0,0.0,0.1,0.0,none,other,other,0.27,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/Dc1Q0tWgqq6/,chelsea.miller,"7,258",,,0.0,0.01,0.0,0.06,0.0,none,other,other,0.28,1.0,0.99,1.0,0.96,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DcbzZsYgM2S/,chelsea.miller,"4,045",,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.27,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DclLW64gzWL/,chelsea.miller,"3,944",,,0.0,0.01,0.0,0.06,0.0,none,other,other,0.24,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DceUo_RgeeB/,chelsea.miller,"3,885",,,0.0,0.0,0.0,0.06,0.0,none,other,other,0.25,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DcgWONbgw2A/,chelsea.miller,"2,820",,,0.0,0.0,0.0,0.07,0.0,none,other,other,0.25,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/chelsea.miller/reel/DdcC9RmM7v-/,chelsea.miller,"2,096",,,0.0,0.01,0.0,0.06,0.0,none,other,other,0.23,1.0,1.0,1.0,0.96,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DcxM5ukO4u5/,zauey.talks,426K,,,0.01,0.02,0.0,1.21,0.01,none,other,other,0.37,0.99,0.99,1.0,0.19,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Dch0_ebOUNx/,zauey.talks,136K,,,0.01,0.02,0.0,1.16,0.01,none,other,other,0.36,0.99,0.98,1.0,0.22,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Dbvde9_uJ1Y/,zauey.talks,328K,,,0.01,0.03,0.0,1.4,0.01,none,other,other,0.37,0.99,0.98,1.0,0.06,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DcXT6_BCKwz/,zauey.talks,221K,,,0.01,0.02,0.0,1.1,0.0,none,other,other,0.37,0.99,0.99,1.0,0.27,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Dckh_D0u2r3/,zauey.talks,122K,,,0.0,0.01,0.0,0.27,0.0,none,other,other,0.32,1.0,0.99,1.0,0.82,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DdFuk_KOTCH/,zauey.talks,101K,,,0.0,0.01,0.0,0.31,0.0,none,other,other,0.33,1.0,0.99,1.0,0.79,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DcAAc4rOdJi/,zauey.talks,98.7K,,,0.0,0.01,0.0,0.34,0.0,none,other,other,0.32,1.0,0.99,1.0,0.78,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DbpSee4MX7C/,zauey.talks,89.8K,,,0.0,0.01,0.0,0.28,0.0,none,other,other,0.32,1.0,1.0,1.0,0.81,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Dc9N5cxvY7Q/,zauey.talks,88.8K,,,0.0,0.01,0.0,0.33,0.0,none,other,other,0.33,1.0,1.0,1.0,0.78,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DcQtj_6i-XB/,zauey.talks,88.3K,,,0.0,0.01,0.0,0.42,0.0,none,other,other,0.33,1.0,1.0,1.0,0.72,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DdQG8DiuJNC/,zauey.talks,79.3K,,,0.0,0.01,0.0,0.26,0.0,none,other,other,0.32,1.0,0.99,1.0,0.82,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Db4uidtugxn/,zauey.talks,76.4K,,,0.0,0.01,0.0,0.21,0.0,none,other,other,0.29,1.0,0.99,1.0,0.86,1.0,True,,
https://www.instagram.com/zauey.talks/reel/Dc2j8ZpuVBj/,zauey.talks,75.2K,,,0.01,0.01,0.0,0.23,0.0,none,other,other,0.31,1.0,0.99,1.0,0.85,1.0,True,,
https://www.instagram.com/brycent/reel/Dc_-ymEz-fV/,brycent,101K,,,0.0,0.01,0.0,0.39,0.0,none,other,other,0.34,1.0,0.99,1.0,0.74,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DdYB2mbuy63/,zauey.talks,44.7K,,,0.0,0.01,0.0,0.19,0.0,none,other,other,0.3,1.0,1.0,1.0,0.88,1.0,True,,
https://www.instagram.com/zauey.talks/reel/DcsHtkAOkOX/,zauey.talks,69.6K,,,0.0,0.01,0.0,0.28,0.0,none,other,other,0.29,1.0,0.99,1.0,0.82,1.0,True,,
https://www.instagram.com/brycent/reel/Dc9HnslJOxL/,brycent,68.1K,,,0.0,0.01,0.0,0.54,0.0,none,other,other,0.31,1.0,0.99,1.0,0.64,1.0,True,,
https://www.instagram.com/brycent/reel/DdSQZ6NNCoa/,brycent,99.7K,,,0.0,0.01,0.0,0.51,0.0,none,other,other,0.32,1.0,1.0,1.0,0.66,1.0,True,,
https://www.instagram.com/brycent/reel/Dc1FaQAon4H/,brycent,42.9K,,,0.0,0.01,0.0,0.4,0.01,none,other,other,0.3,1.0,1.0,1.0,0.74,1.0,True,,
https://www.instagram.com/brycent/reel/Dc4EJpyoplB/,brycent,41.7K,,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.28,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/brycent/reel/DdO_gneoHQi/,brycent,42K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.29,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/brycent/reel/DdZwQ0Nvb6j/,brycent,36.8K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.28,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/brycent/reel/DdVIzzuNQjr/,brycent,32.6K,,,0.0,0.01,0.0,0.07,0.0,none,other,other,0.28,1.0,1.0,1.0,0.95,1.0,True,,
https://www.instagram.com/brycent/reel/DdB_QxlIJv5/,brycent,34.7K,,,0.0,0.01,0.0,0.1,0.0,none,other,other,0.28,1.0,1.0,1.0,0.93,1.0,True,,
https://www.instagram.com/brycent/reel/DdHUB7yMIzM/,brycent,26.3K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.27,1.0,0.99,1.0,0.92,1.0,True,,
https://www.instagram.com/brycent/reel/DdUQ2pIJ4kf/,brycent,26.7K,,,0.0,0.01,0.0,0.12,0.0,none,other,other,0.3,1.0,1.0,1.0,0.92,1.0,True,,
https://www.instagram.com/brycent/reel/DdKjyI5twGy/,brycent,23.2K,,,0.0,0.01,0.0,0.05,0.0,none,other,other,0.27,1.0,1.0,1.0,0.97,1.0,True,,
https://www.instagram.com/brycent/reel/DdWvTz7oQly/,brycent,22.2K,,,0.0,0.01,0.0,0.08,0.0,none,other,other,0.27,1.0,0.99,1.0,0.95,1.0,True,,
https://www.instagram.com/brycent/reel/DdKJA-5PdzG/,brycent,16.8K,,,0.0,0.01,0.0,0.09,0.0,none,other,other,0.27,1.0,1.0,1.0,0.94,1.0,True,,
https://www.instagram.com/brycent/reel/DdcToH6vcQ9/,brycent,21.6K,,,0.0,0.01,0.0,0.05,0.0,none,other,other,0.26,1.0,1.0,1.0,0.97,1.0,True,,
https://www.instagram.com/daniel_mints/reel/DTTq_7njU2l/,daniel_mints,1.2M,,,0.0,0.02,0.0,1.07,0.0,none,other,other,0.35,1.0,0.99,1.0,0.29,1.0,True,,
https://www.instagram.com/daniel_mints/reel/Dc2SHy3sQnY/,daniel_mints,478K,,,0.0,0.01,0.0,0.69,0.0,none,other,other,0.36,1.0,0.99,1.0,0.54,1.0,True,,
https://www.instagram.com/daniel_mints/reel/DU7pvcfjr5h/,daniel_mints,374K,,,0.0,0.01,0.0,0.88,0.0,none,other,other,0.37,1.0,0.99,1.0,0.42,1.0,True,,
https://www.instagram.com/daniel_mints/reel/DcAa98CBo0l/,daniel_mints,115K,,,0.0,0.01,0.0,0.7,0.0,none,other,other,0.35,1.0,0.99,1.0,0.54,1.0,True,,
https://www.instagram.com/daniel_mints/reel/Db7Y8ECOQPf/,daniel_mints,82K,,,0.0,0.01,0.0,0.13,0.0,none,other,other,0.34,1.0,0.99,1.0,0.91,1.0,True,,
https://www.instagram.com/daniel_mints/reel/Db5LRX3B85-/,daniel_mints,85.9K,,,0.0,0.0,0.0,0.1,0.0,none,other,other,0.3,1.0,1.0,1.0,0.93,1.0,True,,
